x,y
259.6321259,205.7615509
263.8955078,197.4354706
263.0375214,194.1227112
261.509964,203.6533356
258.7905731,197.9438477
282.1306152,195.1507416
279.9100037,203.3945007
278.4412537,193.5222473
237.3796997,199.0225983
233.6726379,199.989975
237.18927,195.5947113
300.6749268,199.1865234
216.6262665,209.690918
201.2023163,212.8033295
202.0117188,209.3529968
195.0700836,213.6156616
351.4126587,218.758194
355.4572144,212.8606415
351.2359924,217.9188538
192.8768616,218.1047058
198.4250793,221.4373169
193.0613403,219.7714081
213.2212982,223.5007324
216.6432037,223.7194366
213.7661438,218.2173767
292.2971497,224.9074249
296.428833,233.9798431
305.26828,236.5405731
311.9237671,229.3116608
307.8222656,234.4666443
298.6070862,235.7826385
293.4752808,227.4263153
296.3147888,223.1833191
299.0254211,226.954071
292.586853,220.9907074
306.2380676,227.2083893
506.8559265,273.6795502
507.7446594,283.6395264
507.93396,293.6394348
507.4699097,303.6292419
506.3985901,313.5702515
513.0988464,312.7238159
517.6355591,303.8239746
511.8904419,302.3305359
511.8314209,292.328064
511.7788696,282.3249207
511.0304565,272.3625336
508.3528748,267.0108795
510.9324036,276.475769
511.4302063,286.464325
511.4073486,296.4676819
512.2915649,305.368103
515.8241882,307.0516968
510.5406189,315.4945984
507.2434387,308.7875061
508.3083801,298.8433228
508.6314697,288.8473816
508.194458,278.8566589
506.5239868,269.0026093
541.1246338,274.9893646
539.4111938,284.8424072
537.9784546,294.7001343
542.8459473,289.5709534
544.6223145,279.7281189
545.0783081,269.7866364
400.7925415,270.444458
396.8115234,275.5962524
399.162323,285.305542
399.7862244,295.2782593
399.0028076,305.2452698
397.2396851,315.0891418
395.1102295,324.8577576
400.4882813,325.8574829
395.6842346,323.0310669
397.8328857,313.2631531
399.6125793,303.4195251
400.5288391,293.4804382
399.6112671,283.5247498
397.1481934,273.8774261
404.3728027,270.9837799
411.5920105,273.5240936
401.706604,274.3526306
402.2286072,282.4645996
408.8953247,285.7543335
413.6487427,288.2111206
404.1650696,291.0015564
403.3187561,300.9248047
402.590332,310.9011536
403.0799866,309.0263367
404.0094604,299.0663452
406.4121399,290.7089233
415.694458,287.3001404
408.7102966,285.258667
402.7831421,281.6267395
404.1817017,274.8733826
412.9586182,272.4839172
544.4433594,272.3044891
543.5910645,282.2575378
541.9368896,292.1218262
539.0568237,289.1842651
541.0411987,279.3807983
543.1306763,269.7429504
296.0473328,286.7351379
293.4253235,296.3841553
292.0026855,304.0526123
290.3399963,294.1992188
286.6993408,284.9318237
281.5574341,286.1013489
279.4650269,295.8825989
277.0840454,305.5979309
274.4319611,315.2433472
271.6925049,324.8639526
274.0631714,318.0198669
276.9373779,308.4386292
279.4017944,298.7432861
281.724762,289.0136414
285.7475281,284.8382263
289.6938477,293.9710999
291.6026306,303.7817993
292.5947571,305.618927
293.9284363,295.7130737
296.6155701,286.0866699
302.2221069,278.5736694
305.4187012,287.5859375
306.3911133,297.5416565
307.2635193,307.5065002
308.271637,312.4568176
307.1830444,302.51651
306.3386841,292.5491333
305.0502014,282.6321106
220.1857452,282.4828796
214.2144775,290.2360535
214.34552,300.0349426
220.4631805,307.8348083
215.3009796,311.7854309
205.6622925,314.3747559
198.8472595,321.2129211
200.4728394,330.8812561
207.0531006,338.2095642
216.6609039,340.4451294
226.1766052,337.651947
233.7968445,331.2616272
239.7984314,332.6861877
244.7574158,341.3716125
250.4132996,342.4856567
246.5202179,333.3985901
240.5664215,325.3645325
243.8223572,316.6156311
247.2458801,307.2343445
249.4597626,297.480957
245.9700165,296.8985291
243.1662292,306.4989929
239.0654297,315.6027832
233.0844269,315.2678833
234.2589722,307.6770935
238.7730713,298.9201965
235.9679718,289.5962524
228.6583862,282.8515625
229.8677673,284.1916199
236.768158,291.3565979
237.92659,300.9662476
232.2972717,309.1191711
233.8455048,317.2158813
239.9550476,314.8908081
243.990921,305.743988
247.4424744,296.3584595
247.3987122,303.7653198
244.7065125,313.3855591
240.0338287,322.2027588
244.1034546,330.6048279
249.3227539,339.1087036
245.7187653,342.2862854
240.7828522,333.5865784
234.6747742,329.5633545
227.4192963,336.3786926
218.1210022,339.8357544
208.369278,338.3395081
201.35495,331.4516296
199.4596405,321.7937622
205.928421,314.7261047
215.5667725,312.1337891
221.0528107,307.7791443
214.8720093,300.0109558
214.8186493,290.1875305
220.9908142,282.6486206
219.6406555,288.3144836
217.8286591,297.8360291
223.8269348,305.6981506
231.2773438,303.1056519
230.3648376,303.8539734
223.0041656,304.1947937
217.9931488,295.8516541
221.6398163,286.9207764
229.8475647,290.2536316
233.6159668,296.9100037
228.6173096,288.4539795
454.4106445,289.0249634
459.8895569,287.114624
456.8711243,290.2422485
298.6706848,294.2590637
297.1568298,304.1255493
298.206543,298.2947083
300.9082031,288.7324829
301.8589783,298.6756592
302.4443054,308.6620178
303.6033936,317.9072571
302.7565918,307.9434509
302.1925659,297.9563599
301.1000061,288.0233154
442.7615356,295.5870361
437.2217407,302.3409729
441.1330261,304.9520569
443.5944519,312.4325256
451.1384277,316.4459534
455.8424683,308.5013733
450.1483765,308.6011963
451.4692688,306.2919312
454.553009,313.0504761
445.9420471,315.6660461
443.9366455,306.2932739
436.8603821,304.7001648
443.9186707,298.377594
447.6720276,297.2711182
451.8644409,299.2063904
446.1694946,306.2578125
447.1594543,307.604248
451.5087891,300.1688232
450.6723022,294.6393738
446.0016174,292.0804749
283.3824768,293.3974609
281.3312683,303.1868286
279.1087341,312.9393311
277.2960815,322.7763367
274.4714813,332.326416
270.3892517,329.2473145
275.3635101,331.757843
277.8379822,322.0753784
279.8004456,312.2670593
282.1014404,302.5319519
284.1810913,292.7507324
286.6372986,297.7496338
287.2973938,307.7229309
287.5497131,317.2764282
287.5997009,307.2731628
286.9775696,297.293396
482.2107239,293.9798584
477.5728149,302.8397827
472.4570007,299.64505
466.4937134,298.1001587
471.4273682,306.7496033
475.5949707,315.3007507
481.0378113,307.8489685
485.20755,298.7571106
485.5973816,294.7008972
482.3642578,304.0534363
478.3137817,313.1847839
472.7116699,309.2979736
468.9167175,300.0736084
473.1906128,301.7546692
478.2924194,302.1773987
483.4320374,293.6773987
488.3768616,301.5389404
489.1447754,311.4563599
496.615387,310.234314
488.9700623,309.2127686
488.9836731,299.2372131
495.9997559,297.6189575
493.1799622,300.2161255
495.2967834,305.8495178
503.6228333,307.8884583
502.812439,309.4644165
499.1384888,304.7953491
492.6712952,302.629303
499.4525452,300.3890991
491.5029297,294.8895264
457.5605774,306.6019287
457.6642761,316.257843
462.1964111,309.7664795
461.1434021,299.8346558
411.3965759,300.6274414
409.4129639,310.3507996
413.249115,319.0995483
421.6711121,316.5174866
415.0670471,314.5438538
418.9435425,311.8723145
421.6635742,302.7957764
414.7512207,297.1452637
428.0803833,306.5905762
425.1682739,313.2706604
427.4268494,317.5153809
436.5743713,313.8774414
432.301239,305.2002869
430.1672668,297.5072021
421.3205261,306.0232849
415.2000732,311.1960144
417.0335388,314.9055176
418.4593201,319.0907898
410.6900024,314.9690857
410.6202087,305.0939636
416.2926331,297.5601807
357.3475647,301.6008301
353.9830933,307.3428955
351.5552673,316.9802551
355.1647644,323.5878296
357.6166077,314.0961609
354.5279541,323.2529907
352.4518433,315.561676
354.8382874,305.8739624
359.5812988,301.0711975
366.8173828,301.9131165
366.6464844,311.9151611
369.0933838,317.7782898
371.0801697,322.3981018
363.3930359,322.8502197
362.8739929,312.9110107
361.9257507,304.776825
357.9349976,313.0761108
362.5500488,305.6644287
362.2446899,315.657959
364.5507507,325.2235107
372.1046143,321.2809753
369.6976318,316.5846558
366.8832397,311.7178955
367.1998291,301.7421265
460.9977417,301.5812988
461.5588989,311.5614624
457.6341248,312.433136
457.8563232,302.4338379
431.5583801,304.7316284
435.9915466,313.2880249
426.9473877,317.099884
427.620636,312.3769226
427.9506226,304.3424683
334.5936279,303.223877
332.1402893,311.2697144
336.5122986,320.1923523
344.5022583,321.1019287
348.5404968,311.9882202
346.9750366,302.719635
345.7216797,302.3637085
348.5759277,311.0994263
344.4851685,320.1986084
336.9232178,320.0392151
332.7909851,310.9763489
335.3971863,303.1135559
345.0256653,302.0343018
416.548584,308.0247192
416.9750061,303.1898804
414.0213928,304.5866699
315.3803101,306.3365479
314.5188293,315.3497009
318.6891479,324.4324341
326.1133728,328.5370483
328.6202698,319.0767517
328.2365723,309.1020508
322.5211487,302.0639648
328.1268311,309.3859863
328.209137,319.3817749
325.2492981,328.5021362
318.4353638,322.908905
314.2025452,313.8651123
317.682373,304.9216919
336.4953003,308.1156006
339.8342896,316.8988342
343.8145142,309.8197632
339.5386658,315.9989319
337.9807434,307.4508057
297.6075134,308.5721741
318.1722717,314.7518005
323.5013733,321.9221497
323.7847595,311.9403687
323.5743408,311.6711426
323.0331421,321.6306152
318.4540405,313.425415
534.9092407,309.1735535
538.4990234,313.6338196
537.9511719,312.0462646
222.3601685,314.6175232
212.5797272,316.6708374
203.4602966,320.2733765
203.8456573,329.780426
211.8043518,335.4134521
221.6596375,334.9749451
229.7227936,329.2511292
232.2412567,320.9364319
226.0001221,313.4903259
230.2832947,318.7953186
230.9664307,327.1591187
223.5776978,333.7920837
213.8811188,335.4795532
205.3293152,330.7583008
203.2495575,321.4296265
211.9981995,317.1874084
221.8082275,315.2546387
309.4884949,317.795166
402.2553101,317.2773438
287.9547424,320.2168884
309.6560669,325.1329956
305.4638672,324.057373
311.2269592,321.5848389
289.8832092,327.609375
295.2975159,326.1743774
364.0780029,144.9560013
366.2998962,148.1747742
503.2727966,148.6062622
511.4957275,153.7162018
520.7907104,157.3658752
525.0182495,165.377655
521.2026367,174.5611115
515.1160889,182.4768829
507.6358948,189.0927429
505.8846741,182.6388092
504.3577576,181.9499969
501.0905151,191.3843231
496.7710266,195.5485077
505.7114258,195.3324432
513.4403687,189.0213318
520.0471497,181.5214844
525.5908813,173.2078857
528.9506531,163.8591919
524.7494202,155.403183
515.6521301,151.3206329
506.6871643,147.47715
354.9989624,148.4774475
345.4023438,151.281723
349.8717346,153.1589203
359.7038269,151.3304749
357.8588867,151.2997131
347.9612427,152.7358398
350.6452942,150.3332977
360.0740051,147.0356445
511.353241,150.5387726
520.7787476,153.8798218
528.1455078,160.074646
526.7381287,169.7918701
521.5179749,178.3083801
515.3719177,186.1905518
508.1357117,193.0752258
499.1387634,196.7635498
502.3737183,190.2515411
506.8913269,190.1357574
514.6145935,183.7999878
521.0699158,176.1850281
525.1576538,167.1170959
522.9320679,158.0572052
513.8409729,153.9812927
504.8598633,149.9423676
356.2104492,164.923172
356.1800232,174.9103394
354.9620972,184.8354492
353.1977539,194.6797791
351.3573914,204.5105438
350.3616638,214.4444885
354.8338928,215.9596558
350.7886658,211.4036713
352.3776855,201.5337982
354.5053101,191.7611084
356.9599609,183.8070068
356.0246887,193.756546
354.7950439,203.6786957
354.7692261,213.6790161
355.1206055,205.9937744
356.2423706,196.0613403
357.7559509,186.1774292
358.3301697,176.1952209
357.9562073,166.2064209
222.2149048,166.2724304
221.4667358,176.2456055
220.4147339,186.1917725
219.0981445,196.1061859
217.4872437,205.9769592
219.3331451,199.0023041
221.3053741,203.1122742
221.7141571,206.9576263
221.9140015,196.9577942
222.3678131,186.9665222
223.0438538,176.9877625
223.262619,166.9904327
202.702179,169.0235291
202.1760559,179.0097656
201.0660706,188.9486084
199.3505249,198.8000488
197.9563446,205.6511993
200.5762024,195.9998779
206.2765503,192.0039368
215.3428497,187.9800415
212.9690094,193.3178864
203.6339417,194.4764099
202.1589508,203.9733582
202.5228424,203.8814392
204.7547302,194.7561951
214.6175385,193.4823914
215.3357086,187.3844757
206.3194427,191.4149628
204.0982666,183.6736298
204.410675,173.6785889
203.2678986,163.899826
469.229187,175.7382355
528.7651367,179.9496765
529.1744995,189.9219513
537.8738403,191.703537
534.8533325,187.7056274
531.0765381,180.8817139
537.4880981,180.3255005
533.6534424,174.9176636
546.4085693,180.9563599
551.8568726,187.3461456
557.2741699,194.914856
558.9846191,204.7559204
558.6389771,214.7120667
560.4815674,209.9490509
560.7005005,219.225174
551.4696655,218.1369324
542.2991333,214.1531372
537.4342041,208.3353577
546.0142212,213.4464417
555.3153687,217.0687103
549.2974854,214.2990265
540.4500732,209.701416
536.8986206,211.0197906
545.371582,216.225296
554.5662842,220.1585083
562.1643066,216.7651062
561.6185303,206.7928619
560.1398926,196.9057007
556.6331787,187.6067657
548.6626587,182.4454346
411.5851135,188.6876984
420.0863647,191.4940948
419.2223511,196.605423
413.4073792,192.6233521
419.541626,197.9086914
421.3182068,192.5634613
413.3036194,187.3637543
552.112793,186.8067474
429.3733215,186.6543274
458.8339844,193.3269196
458.4006348,197.428421
461.6364136,192.0516052
365.4356079,189.5905304
364.1853943,199.2935333
370.4129333,206.5612946
374.7672729,202.1156006
367.1716614,198.8122559
372.9559631,193.4719086
368.234314,186.8154907
371.9208069,195.9404602
370.7494812,192.0188446
395.8969727,190.2868958
395.6954651,199.8526764
403.614563,205.1385498
411.2957764,201.1008759
412.3192749,194.408371
409.3374634,203.8359375
399.8161926,203.5187531
403.1672363,201.7288818
398.0322266,198.7616272
399.868927,190.2632446
397.521759,188.4647064
425.3829346,192.4012451
431.8189087,191.3172302
441.7798157,189.0107574
438.7523193,195.5350342
430.9737244,200.2664337
428.614624,202.1354675
437.9286804,203.9411926
443.9259033,197.6981659
449.2518005,189.5251007
536.40625,188.1501923
533.8088379,191.3040619
293.0736694,189.9878845
295.6985474,188.9550171
300.059082,196.0899353
302.1741028,202.1099243
300.4214783,197.1031342
297.3097229,188.7558136
444.9758301,194.0140686
439.1452332,200.9074707
434.865509,203.376358
432.5358276,200.9601746
439.802002,194.981781
447.105835,188.8524323
263.5238342,193.873642
262.3627625,203.4042358
258.1705933,201.0523224
256.5439453,203.6624603
256.500824,213.3389893
256.8813782,223.2421875
255.6207581,233.1611633
253.1858673,242.8439941
255.8316498,235.4563446
258.2502594,230.2332764
257.9800415,240.2264099
254.4434814,249.2768402
249.0639343,245.5804901
248.0685425,248.1759033
256.0183105,248.0155945
258.6019135,238.4785614
259.1273193,228.4920502
259.3351746,218.4923859
262.6018982,209.7809753
267.481308,201.1542358
266.4322205,191.5445709
304.2964783,191.136261
304.5707092,191.0265808
310.6659241,194.8805542
312.1560669,204.7593231
312.691925,214.7457428
312.898468,219.5886536
312.7324219,209.5882721
311.9258423,199.6231384
309.1186218,190.1054993
267.4457855,195.1804352
265.5963898,204.8174133
259.3681183,212.5718536
258.4441986,207.3274841
264.3470612,199.7223511
260.6046295,191.7232971
276.3779297,190.9394379
282.7356567,194.6092224
280.7218628,204.0644989
283.1036072,199.1784973
285.0107422,193.7887573
285.493042,203.5258636
278.7539673,210.271759
277.6988831,202.0656433
276.9466248,211.367691
276.584137,221.360321
275.3003693,231.2739563
272.294754,240.7772064
275.5914764,232.6314545
277.7055969,234.2754517
274.8526306,243.6047211
270.2159424,243.2738495
276.9693604,241.1160278
278.3233337,231.238205
278.6007996,221.2407074
279.0203552,211.2485046
285.6920471,204.4052582
285.9044495,194.599472
278.3735962,189.8083954
366.7070923,194.7528839
380.5906372,192.088562
231.0498505,195.9432678
230.4885559,205.9163208
234.0575867,214.0987091
238.7092438,205.5942841
243.0970154,211.882843
247.3182983,208.8358307
242.2009125,200.3890076
235.0748901,203.9294434
232.1759796,198.6663818
237.559845,194.9888763
244.2482452,194.9629364
235.6399994,190.0871124
405.762207,196.8530579
240.4263458,192.7567749
240.0107269,196.5467377
235.00354,190.7766266
256.6390076,191.1567993
462.5604858,194.9326782
457.4368896,195.0651855
296.0298767,198.4206848
297.9983215,208.127533
304.6829834,207.4261169
297.3822327,205.7076721
296.4862366,195.8199615
364.4438782,197.1180725
380.6548462,201.3834839
389.4039001,203.4488831
385.6725159,199.766449
379.670105,195.771225
307.3141174,200.0359497
308.8833313,209.2265015
308.5327148,219.2154694
309.1697388,211.3591614
308.7303162,201.3703613
441.158844,198.8029785
246.0461578,208.0575104
243.3140411,211.3371887
238.7250061,204.6129456
234.5071106,213.4366913
232.9621735,207.0310516
239.3360748,199.6998444
374.2711792,202.7921295
368.8786621,205.2327118
390.6139221,201.7959137
382.0256958,201.9191895
306.6817322,202.7331238
196.37854,211.1427002
200.2300262,214.7518463
194.5034943,221.8307495
194.8721466,221.3854523
215.5219574,223.5484009
214.0804291,222.3320465
294.3736877,229.1091614
293.6844482,224.8819122
299.2983093,228.9274139
296.6184998,224.1654968
307.7654724,224.2804413
305.3973694,229.4539032
305.260437,235.9517212
296.0612183,232.7512207
299.1082153,235.3841248
508.1644897,273.3066864
509.394104,283.2271729
510.4908447,288.7515564
510.2831726,278.7545471
508.4609985,269.0043182
397.8278198,271.8872375
405.866333,273.6838379
408.0140991,270.8051453
542.706665,276.2193298
540.4648438,285.9664001
541.1286011,292.4214172
542.7312622,282.5557861
298.7511597,281.4490051
295.5305481,290.9030457
293.491394,300.690155
292.5719604,310.6465454
291.0768738,304.4108582
289.3255615,294.5699158
286.4946594,291.3011169
287.8364563,301.1913757
288.030426,311.1910706
288.4165649,314.4503479
288.9720764,304.4643555
290.9180908,308.8673401
292.9794312,310.3598633
294.0661926,300.4212036
296.1274414,290.6376953
299.4461975,281.2250977
304.2497559,285.6473389
305.3744202,295.5847168
306.3362122,305.5396423
308.1427917,315.3520508
306.8617859,306.4805908
305.9496155,296.5205994
304.8489685,286.5800476
300.7854919,279.0669556
215.3526764,290.1307068
215.4127045,299.9136047
221.6604614,307.6329651
216.0204926,312.4300842
206.3918304,315.0713501
200.3994293,322.3655701
202.6204834,331.9942017
209.9576416,338.4909058
219.7940521,339.1565857
228.7779083,334.9434509
235.7446899,327.8136902
241.8529053,334.8042908
246.9420624,343.3856812
247.5139618,336.3252563
241.7604675,328.1550903
241.2603455,319.5469666
245.1360779,310.3574219
243.2878113,309.6174927
238.3037262,318.2773438
231.5835724,315.1325989
233.7395782,307.2283325
238.2286835,298.4739075
234.8939972,289.3421631
227.187851,283.0563965
400.9950562,289.9549866
400.8612366,299.9268494
398.9208679,309.7380066
398.0125732,315.5694275
400.8559265,306.0048218
401.4656677,315.5457764
401.2636414,319.9654541
402.2254944,310.0157166
402.7119446,300.0259399
404.2364502,290.4502258
413.770813,287.5453796
406.5750732,287.0650635
400.7434082,283.7598572
234.0924835,288.8721924
237.682724,297.9404297
233.7716675,306.9131775
226.2765656,312.9969482
216.5041962,315.0231323
209.8726196,314.6767273
219.5283966,312.0746155
224.3167419,306.8600159
217.7775879,299.3582153
218.3417969,289.6656799
226.3102875,285.9197083
232.7886658,293.4479065
230.8609619,289.8167114
223.191925,284.2874451
283.1037292,285.4955444
298.5155334,291.9493408
296.4892273,301.723938
296.9094543,308.4538574
297.3649902,298.4719849
300.0478821,288.8528442
302.3319092,294.8846741
302.8876648,304.8705139
303.4578552,310.6775818
303.17453,300.6809387
302.4710083,290.7043457
299.170166,289.843811
412.9593201,286.2763672
456.7622375,288.9590759
280.0840759,300.1658936
277.4300537,309.8049011
274.072876,319.2244568
271.0861664,328.7692566
275.6755219,329.0844727
277.5316467,319.2653503
278.8650818,309.3534851
281.2568054,299.6451111
480.3275452,298.8080139
475.141571,306.3943176
472.039978,305.0070801
475.3605042,314.277771
480.7038269,306.9515381
484.7840576,297.8226013
483.6498718,299.5478516
479.5189209,308.6539612
474.1140747,311.4315186
478.5524902,303.3204956
483.9587708,295.4807434
440.6944885,301.4446411
443.6367798,303.4945679
451.7988892,298.3537903
489.4408569,301.0777283
489.9658813,311.0158997
499.0312805,309.4132385
498.8031311,305.4837036
491.7235718,304.0561218
497.2594604,300.0223694
509.3586121,299.1266479
507.5432129,308.9621277
509.4561768,306.0703735
514.2796631,307.7930298
508.4656372,315.117981
511.8411255,313.6832581
516.2934265,304.7375488
510.6335144,303.671814
492.9388733,298.8989258
450.8820801,298.6012878
442.6016541,302.1258545
450.4901733,297.3754272
229.0953827,306.0432739
232.3513336,302.5691833
416.0982056,301.0376892
415.4122009,309.1971436
420.7552185,306.4619446
416.7138672,298.3386841
357.0969543,304.7947388
354.8915405,309.8371887
360.4798584,301.8172607
365.8876648,304.5430298
365.2819519,314.5007629
371.047821,318.4435425
365.6213074,324.5956116
363.7293396,315.0574341
363.9703369,305.0818787
358.3692932,308.5087585
361.6589355,304.2103271
363.1400452,311.8585205
363.4696655,321.8318176
370.7226257,322.3287659
367.7391663,319.2237244
366.2484131,310.013855
365.6580505,300.2110291
419.9038696,305.2438965
418.6818237,306.7853699
458.5899963,300.2301636
458.2880249,310.2252808
461.2187805,311.7922058
460.3026123,301.8509521
332.8797607,305.3117065
335.8164673,309.1747437
344.1079407,307.2644348
341.363678,316.6971436
334.9708557,312.4042664
338.6140137,321.4618835
345.9449463,317.4432373
348.4743958,307.8334961
342.0151367,301.7266541
348.2752991,307.9851074
345.3369141,317.4924316
338.1502075,320.4886169
341.97995,316.1743469
344.0254822,306.8474121
335.5995789,308.78302
334.5842896,304.3522339
344.1054077,302.4556274
314.683136,310.3944397
317.6702576,313.3828735
323.6054688,308.0643616
324.1282349,317.9917908
319.8764343,319.8050842
319.4614258,324.0692444
326.4173279,326.9905701
327.9017029,317.1565857
327.2003784,307.2099915
428.7386475,304.2485352
428.1907654,312.4263611
428.8007813,316.1456604
435.4328003,310.9188232
429.2158813,303.2092896
327.4547729,312.537323
327.1808472,322.5332947
321.4663391,326.7289124
324.020752,322.3240662
324.7572632,312.376709
319.5693359,308.6819458
314.8356934,312.4094238
319.9327698,304.3702087
499.2580566,308.9734497
490.1519165,310.142395
497.8405151,306.0834351
448.8593445,312.3175354
454.7236938,309.561676
448.2207336,315.6967773
447.0903015,310.8332825
445.7759399,314.9023438
454.4673462,312.9655762
433.6781006,309.6342163
429.6582642,315.2333069
429.8378601,312.1674805
411.6876526,308.6360474
458.6728516,311.8157654
411.264801,314.5574036
418.700531,318.478302
414.7936401,315.2951355
297.2829895,315.6368713
351.7477112,319.9391174
356.3757324,317.7671814
354.6021423,321.9103088
353.6286011,314.020813
231.8569641,318.9889526
231.4245605,327.8779602
223.9239044,334.3972168
214.2353058,336.2643433
205.1824036,332.432251
201.3204651,323.6242065
208.1091461,317.0853271
217.958786,315.3698425
227.6433411,313.686676
238.7363434,324.9838562
244.8525391,332.8470459
248.9832153,341.7656555
243.174408,336.4740295
238.3481445,327.7138367
230.9984283,332.1694641
222.85672,337.8615112
213.0670471,338.552124
213.9700928,336.9126282
223.7020111,335.1433716
231.4402466,328.9307556
236.4406281,320.6952209
242.3821106,315.4618225
419.0280762,317.5683899
414.8937683,315.7224121
275.6392212,328.2046814
271.7467804,327.8268433
274.9464722,318.3535461
396.2609253,322.6092529
288.4415588,322.0757751
308.8417053,324.9725647
306.3570251,323.8083191
292.924408,327.539856
292.7063904,327.3344116
397.6741333,327.6420593
